Timestamp,dB
2024-11-14T09:30:36.061006,43.34634669496352
2024-11-14T09:30:46.087621,46.27734440738307
2024-11-14T09:30:56.121661,42.14419939295737
2024-11-14T09:31:06.159605,53.236253710745224
2024-11-14T09:31:16.558521,47.567958018962756
2024-11-14T09:31:26.592689,47.712125471966246
2024-11-14T09:31:46.915670,46.92705948901277
2024-11-14T09:31:56.949252,42.67077816740435
2024-11-14T09:32:06.975638,48.62727528317975
2024-11-14T09:32:17.007679,36.90196080028514
2024-11-14T09:32:27.030112,47.04365036222725
2024-11-14T09:32:37.064501,30.881360887005513
2024-11-14T09:32:47.090930,44.95946532723613
2024-11-14T09:33:17.182439,42.07607441911914
2024-11-14T09:33:27.206007,40.0
2024-11-14T09:33:37.275631,37.025166974381506
2024-11-14T09:33:47.305531,49.15763793467985
2024-11-14T09:33:57.339767,35.56302500767287
2024-11-14T09:34:17.412861,41.213956807072236
2024-11-14T09:34:27.838741,40.98436045340363
2024-11-14T09:34:38.049390,44.55773409227347
2024-11-14T09:34:48.142599,47.234556720351854
2024-11-14T09:34:59.299050,45.620667344954555
2024-11-14T09:35:09.332874,35.56302500767287
2024-11-14T09:35:19.360449,46.020599913279625
2024-11-14T09:35:30.429314,41.437640146122504
2024-11-14T09:35:40.464638,40.98436045340363
2024-11-14T09:35:50.507007,29.827233876685455
2024-11-14T09:36:00.543291,40.506117305295405
2024-11-14T09:36:10.667550,23.521825181113623
2024-11-14T09:36:20.699954,46.68907502301862
2024-11-14T09:36:30.728335,30.370278797557752
2024-11-14T09:36:40.756010,34.807253789884875
2024-11-14T09:36:50.789724,31.595671932336202
2024-11-14T09:37:00.851640,51.07766053287749
2024-11-14T09:37:10.894677,34.807253789884875
2024-11-14T09:37:20.924511,49.600138859143016
2024-11-14T09:37:31.770434,45.29635646019073
2024-11-14T09:37:42.932258,41.583624920952495
2024-11-14T09:37:52.963563,38.79038505237237
2024-11-14T09:38:03.046990,42.606675369900124
2024-11-14T09:38:16.094516,38.06179973983887
2024-11-14T09:38:26.140512,37.266457202409114
2024-11-14T09:38:36.178186,43.28705711568874
2024-11-14T09:38:46.211580,48.232394119264605
2024-11-14T09:38:59.235753,54.41971488307478
2024-11-14T09:39:01.586493,19.084850188786497
2024-11-14T09:39:11.616752,12.04119982655925
2024-11-14T09:39:21.657386,59.806777095752025
2024-11-14T09:39:31.690265,55.97301290890538
2024-11-14T09:39:41.717607,30.370278797557752
2024-11-14T09:39:51.759214,36.650178254124725
2024-11-14T09:40:01.787711,26.020599913279625
2024-11-14T09:40:11.818193,47.60422483423212
2024-11-14T09:40:21.846884,16.901960800285135
2024-11-14T09:40:31.872991,43.57953894586339
2024-11-14T09:40:41.897658,47.95880017344075
2024-11-14T09:40:51.922123,41.72719661349497
2024-11-14T09:41:01.968257,37.384634394619525
2024-11-14T09:41:12.327584,38.381561847521475
2024-11-14T09:41:22.386738,44.659922207843074
2024-11-14T09:41:32.419869,49.799169588496696
2024-11-14T09:41:42.444998,18.06179973983887
2024-11-14T09:41:52.478203,35.84783378996508
2024-11-14T09:42:02.503843,30.629578340845104
2024-11-14T09:42:12.538717,44.454329422951666
2024-11-14T09:42:22.577216,43.46372536824548
2024-11-14T09:42:32.600444,16.901960800285135
2024-11-14T09:42:42.627506,49.7144285296316
2024-11-14T09:42:52.658835,38.06179973983887
2024-11-14T09:43:02.691048,45.483156985273595
2024-11-14T09:43:14.652193,43.34634669496352
2024-11-14T09:43:24.832315,32.46498580795801
2024-11-14T09:43:34.858977,43.34634669496352
2024-11-14T09:43:44.895871,27.95880017344075
2024-11-14T09:43:54.928385,37.266457202409114
2024-11-14T09:44:04.958002,39.46255707199397
2024-11-14T09:44:15.017709,40.74852995881247
2024-11-14T09:44:25.048950,38.98780013289826
2024-11-14T09:44:35.077863,49.799169588496696
2024-11-14T09:44:45.101255,38.98780013289826
2024-11-14T09:44:55.135716,41.938200260161125
2024-11-14T09:45:05.211111,37.72981450344964
2024-11-14T09:45:15.245764,40.8278537031645
2024-11-14T09:45:25.284767,55.056328623765424
2024-11-14T09:45:35.314413,54.83878155458398
2024-11-14T09:45:45.344520,38.48558572123763
2024-11-14T11:35:56.498251,47.88903361652433
2024-11-14T11:36:06.559230,52.56777860100623
2024-11-14T11:43:39.170896,36.12359947967774
2024-11-14T11:43:49.230187,46.063921148409776
2024-11-14T11:44:17.196985,33.624824747511745
2024-11-14T11:44:20.010713,45.29635646019073
2024-11-14T11:44:27.241447,37.266457202409114
2024-11-14T11:44:37.428245,40.8278537031645
2024-11-14T11:44:47.666375,36.90196080028514
2024-11-14T11:44:57.905021,16.901960800285135
2024-11-14T11:45:08.348835,38.98780013289826
2024-11-14T11:46:08.213604,44.19030029085262
2024-11-14T11:46:18.452845,35.84783378996508
2024-11-14T11:46:28.836157,42.14419939295737
2024-11-14T11:46:38.898183,46.60827546698381
2024-11-14T11:47:09.262066,28.943160626844385
2024-11-14T11:47:19.742113,53.16022793314225
2024-11-14T11:47:30.635014,59.55447210577695
2024-11-14T11:47:40.850727,34.96376054012401
2024-11-14T11:47:51.281074,47.853939065193316
2024-11-14T11:48:01.360188,26.444385894678387
2024-11-14T11:48:58.593287,44.19030029085262
2024-11-14T11:49:08.647076,38.169700377572994
2024-11-14T11:49:18.709163,41.868433703244705
2024-11-14T11:49:28.756834,47.64034085149737
2024-11-14T11:49:38.812269,35.986810989071635
2024-11-14T11:49:48.857027,39.3696589710787
2024-11-14T11:49:58.936562,49.742767509543725
2024-11-14T11:50:33.679017,37.146649928625365
2024-11-14T11:50:43.960191,42.606675369900124
2024-11-14T11:50:54.592317,36.52149605401653
2024-11-14T11:51:04.739089,50.7311688514306
2024-11-14T11:51:14.976641,19.084850188786497
2024-11-14T11:51:25.207851,16.901960800285135
2024-11-14T11:51:35.438403,37.146649928625365
2024-11-14T12:08:51.906855,50.13010064809744
2024-11-14T12:09:02.092875,44.02794248640903
2024-11-14T12:09:12.326866,44.34967888427813
2024-11-14T12:10:27.585510,26.848453616444125
2024-11-14T12:10:37.639339,35.70659670021534
2024-11-14T12:10:47.668670,44.71056893815098
2024-11-14T12:10:57.726261,44.659922207843074
2024-11-14T12:11:07.928397,44.19030029085262
2024-11-14T12:11:17.995835,36.52149605401653
2024-11-14T12:11:28.093730,40.8278537031645
2024-11-14T12:11:38.147287,35.70659670021534
2024-11-14T12:11:48.183617,48.78665387660526
2024-11-14T12:11:58.229826,44.71056893815098
2024-11-14T12:12:08.274920,42.21179420598498
2024-11-14T12:12:18.318608,53.856938385544595
2024-11-14T12:12:28.507632,41.72719661349497
2024-11-14T12:12:36.842284,39.55447210577695
2024-11-14T12:12:47.044468,23.521825181113623
2024-11-14T12:12:57.105423,27.234556720351858
2024-11-14T12:13:07.134528,35.56302500767287
2024-11-14T12:45:19.223298,36.650178254124725
2024-11-14T12:45:29.355913,41.938200260161125
2024-11-14T12:45:39.535238,15.563025007672874
2024-11-14T12:45:49.617223,37.266457202409114
2024-11-14T12:46:22.903924,35.268559871258745
2024-11-14T12:48:50.785310,59.00729708752246
2024-11-14T12:49:00.872560,19.084850188786497
2024-11-14T12:49:10.940469,64.61408627225138
2024-11-14T12:49:21.045308,63.492823853208975
2024-11-14T12:49:31.090197,38.68996902487135
2024-11-14T12:49:41.127637,16.901960800285135
2024-11-14T12:49:51.191836,56.258267132857114
2024-11-14T12:50:01.444365,55.889760933183396
2024-11-14T12:50:12.083164,15.563025007672874
2024-11-14T12:50:23.669789,56.62459387734127
2024-11-14T12:50:34.024142,19.084850188786497
2024-11-14T12:50:44.063091,57.46641203630797
2024-11-14T12:50:54.105118,63.0518815585494
2024-11-14T12:51:04.158098,45.43683213072998
2024-11-14T12:51:14.231133,42.07607441911914
2024-11-14T12:51:24.279344,57.09826044615711
2024-11-14T12:51:34.548658,52.588191982054376
2024-11-14T12:51:44.587517,20.0
2024-11-14T12:51:54.821942,18.06179973983887
2024-11-14T12:52:05.015810,59.69054626687585
2024-11-14T12:52:15.531145,57.74108756101914
2024-11-14T12:52:25.584162,34.15140352195873
2024-11-14T12:52:35.632692,58.6291574137801
2024-11-14T12:52:45.679841,16.901960800285135
2024-11-14T12:52:55.784228,16.901960800285135
2024-11-14T12:53:05.819371,30.629578340845104
2024-11-14T12:53:15.863095,16.901960800285135
2024-11-14T12:53:26.176704,59.104130750838834
2024-11-14T12:53:36.576160,53.06425027550688
2024-11-14T12:53:47.011825,19.084850188786497
2024-11-14T12:53:57.874297,33.624824747511745
2024-11-14T12:54:07.943170,24.608978427565482
2024-11-14T12:54:18.001293,16.901960800285135
2024-11-14T12:54:28.033539,53.16022793314225
2024-11-14T12:54:38.083346,36.12359947967774
2024-11-14T12:54:48.154436,56.68841407363065
2024-11-14T12:54:58.196092,36.90196080028514
2024-11-14T12:55:08.282789,61.68437373478477
2024-11-14T12:55:18.328833,35.417040232842886
2024-11-14T12:55:28.522921,15.563025007672874
2024-11-14T12:55:38.568023,45.52923608346488
2024-11-14T12:55:48.612001,19.084850188786497
2024-11-14T12:55:59.017141,53.08353083755921
2024-11-14T12:56:09.271582,48.94316062684439
2024-11-14T12:56:19.327396,56.926742242596106
2024-11-14T12:56:29.358839,54.18539921951661
2024-11-14T12:56:39.405298,37.146649928625365
2024-11-14T12:56:49.442799,57.242627586260745
2024-11-14T12:56:59.484271,35.84783378996508
2024-11-14T12:57:09.520701,15.563025007672874
2024-11-14T12:57:19.567621,15.563025007672874
2024-11-14T12:57:31.074275,37.266457202409114
2024-11-14T12:57:41.233736,38.169700377572994
2024-11-14T12:57:51.374624,37.025166974381506
2024-11-14T12:58:01.667666,44.08239965311849
2024-11-14T12:58:11.739631,51.00456706110188
2024-11-14T12:58:21.778677,22.92256071356476
2024-11-14T12:58:32.048800,37.146649928625365
2024-11-14T12:58:42.255267,16.901960800285135
2024-11-14T12:58:52.536060,47.309759697817995
2024-11-14T12:59:05.563822,46.96609726096321
2024-11-14T12:59:15.601635,42.07607441911914
2024-11-14T12:59:25.678533,40.8278537031645
2024-11-14T12:59:35.817863,46.64876919831211
2024-11-14T12:59:46.055114,41.28915978453837
2024-11-14T12:59:56.301150,46.063921148409776
2024-11-14T13:00:06.350796,38.88965344300337
2024-11-14T13:00:16.430513,42.860296005081906
2024-11-14T13:00:26.516145,38.48558572123763
2024-11-14T13:00:36.864546,12.04119982655925
2024-11-14T13:00:47.098335,45.483156985273595
2024-11-14T13:00:57.326005,16.901960800285135
2024-11-14T13:01:07.369834,35.11749711344983
2024-11-14T13:01:17.602237,41.583624920952495
2024-11-14T13:01:27.841355,30.370278797557752
2024-11-14T13:01:38.790515,44.08239965311849
2024-11-14T13:01:49.141671,39.824521513849895
2024-11-14T13:01:59.382066,27.95880017344075
2024-11-14T13:02:09.626866,38.58837851428586
2024-11-14T13:02:19.862762,42.79758172802473
2024-11-14T13:02:30.099613,41.72719661349497
2024-11-14T13:02:40.342154,24.608978427565482
2024-11-14T13:02:50.482171,42.14419939295737
2024-11-14T13:03:00.725777,39.3696589710787
2024-11-14T13:03:10.780207,42.14419939295737
2024-11-14T13:03:21.012425,42.73441134312814
2024-11-14T13:03:31.241857,41.79810222878796
2024-11-14T13:03:41.470507,45.390258884358325
2024-11-14T13:03:51.713874,24.082399653118497
2024-11-14T13:04:01.981942,42.542095967296156
2024-11-14T13:04:12.200043,41.06156886966839
2024-11-14T13:04:22.251362,36.650178254124725
2024-11-14T13:04:32.293233,38.98780013289826
2024-11-14T13:04:42.349255,43.52182518111363
2024-11-14T13:04:52.401758,38.381561847521475
2024-11-14T13:05:02.481569,40.74852995881247
2024-11-14T13:05:12.724435,16.901960800285135
2024-11-14T13:05:22.764688,43.75041441672926
2024-11-14T13:05:32.993149,40.8278537031645
2024-11-14T13:05:43.229602,13.979400086720375
2024-11-14T13:05:53.277760,30.881360887005513
2024-11-14T13:06:03.505373,43.34634669496352
2024-11-14T13:06:13.745001,25.575072019056577
2024-11-14T13:06:23.784306,20.0
2024-11-14T13:06:33.821763,22.92256071356476
2024-11-14T13:06:43.854075,27.95880017344075
2024-11-14T13:06:53.892024,35.70659670021534
2024-11-14T13:07:04.125674,43.57953894586339
2024-11-14T13:07:14.165366,20.0
2024-11-14T13:07:24.414456,30.881360887005513
2024-11-14T13:07:34.645757,43.75041441672926
2024-11-14T13:07:44.693040,44.86076097372589
2024-11-14T13:07:54.723053,41.72719661349497
2024-11-14T13:08:04.951841,36.90196080028514
2024-11-14T13:08:14.995527,15.563025007672874
2024-11-14T13:08:25.037228,44.454329422951666
2024-11-14T13:08:35.262812,45.343434568060275
2024-11-14T13:08:45.304485,45.620667344954555
2024-11-14T13:08:55.544369,38.68996902487135
2024-11-14T13:09:05.784234,44.13651752063699
2024-11-14T13:09:15.938240,31.3640344813399
2024-11-14T13:09:27.085221,44.76092206257591
2024-11-14T13:09:37.119163,31.595671932336202
2024-11-14T13:09:47.360656,27.234556720351858
2024-11-14T13:09:57.599819,46.19260334851798
2024-11-14T13:10:07.640076,44.71056893815098
2024-11-14T13:10:17.878056,45.66602457407099
2024-11-14T13:10:28.114818,38.98780013289826
2024-11-14T13:10:38.153542,30.370278797557752
2024-11-14T13:10:48.387675,35.268559871258745
2024-11-14T13:10:58.627500,15.563025007672874
2024-11-14T13:11:08.666055,13.979400086720375
2024-11-14T13:11:18.900636,35.56302500767287
2024-11-14T13:11:28.941275,45.10545010206612
2024-11-14T13:11:38.986263,25.575072019056577
2024-11-14T13:11:49.218984,44.608978427565475
2024-11-14T13:11:59.248977,38.381561847521475
2024-11-14T13:12:09.284501,40.74852995881247
2024-11-14T13:12:19.523530,42.14419939295737
2024-11-14T13:12:32.810640,42.07607441911914
2024-11-14T13:12:42.854707,40.17200343523835
2024-11-14T13:12:52.900027,42.606675369900124
2024-11-14T13:13:03.128754,32.46498580795801
2024-11-14T13:13:16.144138,39.824521513849895
2024-11-14T13:13:26.174279,15.563025007672874
2024-11-14T13:13:36.409874,35.11749711344983
2024-11-14T13:13:46.462587,42.79758172802473
2024-11-14T13:13:56.685709,41.437640146122504
2024-11-14T13:14:06.723072,16.901960800285135
2024-11-14T13:14:16.962162,34.96376054012401
2024-11-14T13:14:27.199755,41.72719661349497
2024-11-14T13:14:37.471424,38.88965344300337
2024-11-14T13:14:47.520164,43.28705711568874
2024-11-14T13:14:57.753662,40.0
2024-11-14T13:15:07.960503,40.0
2024-11-14T13:15:18.379154,40.74852995881247
2024-11-14T13:15:28.440057,43.46372536824548
2024-11-14T13:15:38.497121,30.881360887005513
2024-11-14T13:15:48.533270,40.74852995881247
2024-11-14T13:15:58.779350,44.71056893815098
2024-11-14T13:16:09.017686,25.105450102066122
2024-11-14T13:16:19.066275,19.084850188786497
2024-11-14T13:16:29.099494,41.72719661349497
2024-11-14T13:16:39.353412,26.848453616444125
2024-11-14T13:16:49.402633,44.243752088079155
2024-11-14T13:16:59.436424,43.57953894586339
2024-11-14T13:17:09.667676,40.98436045340363
2024-11-14T13:17:19.696336,44.608978427565475
2024-11-14T13:17:29.929284,42.606675369900124
2024-11-14T13:17:40.861768,46.769129872092094
2024-11-14T13:17:50.897417,29.827233876685455
2024-11-14T13:18:01.135722,20.0
2024-11-14T13:18:11.391620,31.595671932336202
2024-11-14T13:18:21.429519,41.868433703244705
2024-11-14T13:18:31.649680,41.72719661349497
2024-11-14T13:18:41.897557,29.827233876685455
2024-11-14T13:18:51.943551,42.07607441911914
2024-11-14T13:19:02.130524,40.0
2024-11-14T13:19:12.387524,45.84512142712952
2024-11-14T13:19:22.422710,43.80663396340583
2024-11-14T13:19:33.303539,42.411478624116995
2024-11-14T13:19:43.375439,32.66936911159173
2024-11-14T13:19:53.420663,43.57953894586339
2024-11-14T13:20:03.621818,41.79810222878796
2024-11-14T13:20:13.854949,20.0
2024-11-14T13:20:24.093267,16.901960800285135
2024-11-14T13:20:34.374601,33.979400086720375
2024-11-14T13:20:44.598232,43.16724984190499
2024-11-14T13:20:54.677238,43.75041441672926
2024-11-14T13:21:04.746080,40.17200343523835
2024-11-14T13:21:14.984831,30.10299956639812
2024-11-14T13:21:25.027455,45.52923608346488
2024-11-14T13:21:35.080041,44.4021617608011
2024-11-14T13:21:45.329959,38.68996902487135
2024-11-14T13:21:55.535645,38.06179973983887
2024-11-14T13:22:05.787099,20.0
2024-11-14T13:22:16.015913,45.343434568060275
2024-11-14T13:22:26.080027,41.138097026729454
2024-11-14T13:22:36.289850,39.275756546911104
2024-11-14T13:22:46.333316,42.14419939295737
2024-11-14T13:22:56.564563,18.06179973983887
2024-11-14T13:23:06.803662,15.563025007672874
2024-11-14T13:23:17.070505,36.90196080028514
2024-11-14T13:23:27.105357,41.583624920952495
2024-11-14T13:23:37.143295,41.868433703244705
2024-11-14T13:23:50.317548,44.02794248640903
2024-11-14T13:24:00.562644,32.86905352972375
2024-11-14T13:24:10.801498,23.521825181113623
2024-11-14T13:24:21.044564,30.881360887005513
2024-11-14T13:24:31.283770,20.0
2024-11-14T13:24:41.318872,32.25567713439471
2024-11-14T13:24:51.664130,37.266457202409114
2024-11-14T13:25:01.718090,37.384634394619525
2024-11-14T13:25:11.977363,39.275756546911104
2024-11-14T13:25:22.181653,43.63687175889545
2024-11-14T13:25:32.415314,38.06179973983887
2024-11-14T13:25:42.556607,38.58837851428586
2024-11-14T13:25:52.793153,45.00840004617788
2024-11-14T13:26:02.857029,37.384634394619525
2024-11-14T13:26:12.917739,41.213956807072236
2024-11-14T13:26:23.148932,45.483156985273595
2024-11-14T13:26:33.390285,39.824521513849895
2024-11-14T13:26:43.464303,12.04119982655925
2024-11-14T13:26:53.670373,39.912703891951
2024-11-14T13:27:03.904280,35.56302500767287
2024-11-14T13:27:13.947953,16.901960800285135
2024-11-14T13:27:24.178129,32.46498580795801
2024-11-14T13:27:34.536030,41.51093922785061
2024-11-14T13:27:44.575420,41.213956807072236
2024-11-14T13:27:54.657149,38.381561847521475
2024-11-14T13:28:04.832099,45.93330380523062
2024-11-14T13:28:15.078617,25.575072019056577
2024-11-14T13:28:25.311137,45.84512142712952
2024-11-14T13:28:35.566201,41.938200260161125
2024-11-14T13:28:45.791985,42.67077816740435
2024-11-14T13:28:56.234860,15.563025007672874
2024-11-14T13:29:06.271700,41.868433703244705
2024-11-14T13:29:16.510015,26.020599913279625
2024-11-14T13:29:26.547118,37.72981450344964
2024-11-14T13:29:36.680047,42.92256071356476
2024-11-14T13:29:46.740700,36.650178254124725
2024-11-14T13:29:57.007240,44.76092206257591
2024-11-14T13:30:07.036103,41.938200260161125
2024-11-14T13:30:17.233125,39.64542466079137
2024-11-14T13:30:27.473390,24.608978427565482
2024-11-14T13:30:37.684261,49.6288525700461
2024-11-14T13:30:47.860012,42.07607441911914
2024-11-14T13:30:58.144112,20.0
2024-11-14T13:31:08.446935,41.437640146122504
2024-11-14T13:31:18.682788,44.29687696095396
2024-11-14T13:31:28.930895,41.938200260161125
2024-11-14T13:31:39.168940,39.7354346853249
2024-11-14T13:31:49.406591,42.92256071356476
2024-11-14T13:31:59.652265,22.92256071356476
2024-11-14T13:32:10.092928,42.14419939295737
2024-11-14T13:32:20.337108,36.650178254124725
2024-11-14T13:32:30.575663,41.36371723492323
2024-11-14T13:32:40.810562,13.979400086720375
2024-11-14T13:32:51.048166,29.827233876685455
2024-11-14T13:33:01.288917,30.370278797557752
2024-11-14T13:33:11.529481,42.606675369900124
2024-11-14T13:33:21.824634,22.92256071356476
2024-11-14T13:33:31.897448,38.79038505237237
2024-11-14T13:33:42.053892,44.91025335628299
2024-11-14T13:33:52.091908,41.79810222878796
2024-11-14T13:34:02.116747,29.24795995797912
2024-11-14T13:34:12.154556,22.92256071356476
2024-11-14T13:34:22.196073,32.04119982655925
2024-11-14T13:34:32.716682,41.583624920952495
2024-11-14T13:34:42.771080,38.68996902487135
2024-11-14T13:34:53.012813,32.86905352972375
2024-11-14T13:35:03.080304,40.17200343523835
2024-11-14T13:35:13.116890,40.74852995881247
2024-11-14T13:35:23.329115,38.68996902487135
2024-11-14T13:35:33.379061,45.00840004617788
2024-11-14T13:35:43.416597,43.34634669496352
2024-11-14T13:35:53.631560,38.169700377572994
2024-11-14T13:36:03.873092,27.234556720351858
2024-11-14T13:36:13.922084,36.650178254124725
2024-11-14T13:36:23.949573,40.8278537031645
2024-11-14T13:36:34.231931,42.14419939295737
2024-11-14T13:36:44.266543,37.146649928625365
2024-11-14T13:36:54.462799,40.74852995881247
2024-11-14T13:37:05.004998,37.61627184561583
2024-11-14T13:37:15.042956,25.575072019056577
2024-11-14T13:37:25.280901,31.126050015345744
2024-11-14T13:37:35.520069,15.563025007672874
2024-11-14T13:37:45.554334,39.912703891951
2024-11-14T13:37:55.610351,43.227360044699495
2024-11-14T13:38:05.842815,41.213956807072236
2024-11-14T13:38:15.870921,29.827233876685455
2024-11-14T13:38:25.907099,35.84783378996508
2024-11-14T13:38:36.141946,46.14992075826426
2024-11-14T13:38:46.177865,31.821292140529984
2024-11-14T13:38:56.420634,39.824521513849895
2024-11-14T13:39:06.658169,39.46255707199397
2024-11-14T13:39:16.694970,35.417040232842886
2024-11-14T13:39:26.931087,35.56302500767287
2024-11-14T13:39:37.483483,37.384634394619525
2024-11-14T13:39:47.517433,48.94316062684439
2024-11-14T13:39:57.757246,13.979400086720375
2024-11-14T13:40:08.039065,15.563025007672874
2024-11-14T13:40:18.078982,35.56302500767287
2024-11-14T13:40:28.271655,50.7311688514306
2024-11-14T13:40:38.324930,43.57953894586339
2024-11-14T13:40:48.374618,15.563025007672874
2024-11-14T13:40:58.587278,16.901960800285135
2024-11-14T13:41:08.712367,19.084850188786497
2024-11-14T13:41:18.773180,15.563025007672874
2024-11-14T13:41:28.800487,44.34967888427813
2024-11-14T13:41:39.048178,59.744384598160096
2024-11-14T13:41:49.878660,49.742767509543725
2024-11-14T13:41:59.922190,19.084850188786497
2024-11-14T13:42:09.958046,37.501225267834
2024-11-14T13:42:20.196615,39.46255707199397
2024-11-14T13:42:30.774653,20.0
2024-11-14T13:42:40.987976,59.94772768794627
2024-11-14T13:42:51.025638,20.0
2024-11-14T13:43:01.570806,15.563025007672874
2024-11-14T13:43:11.837093,36.90196080028514
2024-11-14T13:43:22.251209,29.54242509439325
2024-11-14T13:43:32.284452,38.58837851428586
2024-11-14T13:43:42.529441,43.34634669496352
2024-11-14T13:43:52.593381,15.563025007672874
2024-11-14T13:44:02.948170,50.39655987551438
2024-11-14T13:44:13.248924,35.11749711344983
2024-11-14T13:44:23.295241,31.595671932336202
2024-11-14T13:44:33.438373,30.10299956639812
2024-11-14T13:44:43.660231,48.1308036086791
2024-11-14T13:44:53.912068,41.138097026729454
2024-11-14T13:45:04.119870,31.3640344813399
2024-11-14T13:45:14.388567,33.441957158714345
2024-11-14T13:45:24.620904,32.66936911159173
2024-11-14T13:45:34.660468,46.96609726096321
2024-11-14T13:45:44.997140,52.90844538698184
2024-11-14T13:45:55.056969,42.606675369900124
2024-11-14T13:46:05.127893,15.563025007672874
2024-11-14T13:46:15.212646,34.96376054012401
2024-11-14T13:46:25.252191,29.827233876685455
2024-11-14T13:46:35.487883,15.563025007672874
2024-11-14T13:46:45.728514,20.0
2024-11-14T13:46:55.804195,34.15140352195873
2024-11-14T13:47:05.997861,47.60422483423212
2024-11-14T13:47:16.236852,16.901960800285135
2024-11-14T13:47:26.280498,19.084850188786497
2024-11-14T13:47:36.345505,52.297944320662694
2024-11-14T13:47:46.546156,36.90196080028514
2024-11-14T13:47:56.789786,47.99347442962076
2024-11-14T13:48:07.025626,38.88965344300337
2024-11-14T13:48:17.259204,50.422761674080725
2024-11-14T13:48:27.287326,35.417040232842886
2024-11-14T13:48:37.312212,15.563025007672874
2024-11-14T13:48:47.377426,15.563025007672874
2024-11-14T13:48:57.416871,16.901960800285135
2024-11-14T13:49:07.460050,16.901960800285135
2024-11-14T13:49:17.495233,34.96376054012401
2024-11-14T13:49:27.828560,44.76092206257591
2024-11-14T13:49:37.857586,57.65049075909761
2024-11-14T13:49:47.958472,47.15869694000907
2024-11-14T13:49:58.060595,46.19260334851798
2024-11-14T13:50:08.110831,27.234556720351858
2024-11-14T13:50:18.159524,19.084850188786497
2024-11-14T13:50:28.196699,18.06179973983887
2024-11-14T13:50:38.232726,16.901960800285135
2024-11-14T13:50:48.273713,12.04119982655925
2024-11-14T13:50:58.351386,26.848453616444125
2024-11-14T13:51:08.483712,15.563025007672874
2024-11-14T13:51:18.532174,15.563025007672874
2024-11-14T13:51:28.571322,15.563025007672874
2024-11-14T13:51:38.669494,56.637395485610035
2024-11-14T13:51:48.706503,16.901960800285135
2024-11-14T13:51:58.741627,15.563025007672874
2024-11-14T13:52:08.775837,27.234556720351858
2024-11-14T13:52:18.811372,37.025166974381506
2024-11-14T13:52:28.844872,45.483156985273595
2024-11-14T13:52:38.874515,15.563025007672874
2024-11-14T13:52:48.896320,45.343434568060275
2024-11-14T13:52:58.925176,37.266457202409114
2024-11-14T13:53:09.019362,18.06179973983887
2024-11-14T13:53:19.201613,19.084850188786497
2024-11-14T13:53:29.279242,47.88903361652433
2024-11-14T13:53:39.351840,42.21179420598498
2024-11-14T13:53:49.560718,37.384634394619525
2024-11-14T13:53:59.797054,45.390258884358325
2024-11-14T13:54:10.060169,39.3696589710787
2024-11-14T13:54:20.477600,38.98780013289826
2024-11-14T13:54:30.719479,48.1308036086791
2024-11-14T13:54:40.785361,47.567958018962756
2024-11-14T13:54:50.817306,33.624824747511745
2024-11-14T13:55:01.059487,44.86076097372589
2024-11-14T13:55:11.297306,27.234556720351858
